于少伟	63	87.9	150.9
于博垒	61	84.9	145.9
于福凯	79	79.0	158.0
于湖北	92.5	91.3	183.8
于冉恩	23	87.8	110.8
于博朗	60	86.3	146.3
于翠安	62	79.4	141.4
于福俊	61	76.9	137.9
于洞涵	92	88.8	180.8
于博来	61	84.9	145.9
于客博	75	89.5	164.5
于泽诚	97	74.0	171.0
于务屹	63.5	70.4	133.9
于博昆	61	84.9	145.9
于泽成	99	71.6	170.6
于馨钰	88	86.1	174.1
于恭慕	77	83.1	160.1
于思登	60	89.5	149.5
于冉冬	22	80.9	102.9
于徐茗	70	88.8	158.8
于春博	95	89.5	184.5
于晓迪	22.5	76.9	99.4
于廷俊	25	69.2	94.2
于俊策	20	89.5	109.5
于偲博	95	75.8	170.8
于应宗	64	72.6	136.6
于文丽	61	78.4	139.4
于诚君	71	85.6	156.6
于冉伟	24	75.9	99.9
于一妞	60.5	84.1	144.6
于晓芹	25	73.5	98.5
于哈涵	92	89.5	181.5
于怀然	95	95.1	190.1
于桐禧	78.5	79.1	157.6
于韬博	60	81.3	141.3
于禹锌	62	79.6	141.6
于晓强	25.5	69.4	94.9
于禹新	60	81.1	141.1
于梓岐	20.5	83.2	103.7
于稼陇	22	81.7	103.7
于郁博	94	87.4	181.4
于禹雄	60	89.5	149.5
于梓峒	21	75.1	96.1
于冉文	62	75.0	137.0
于育硕	22	84.3	106.3
于稼隆	21	88.4	109.4
于博章	60	86.3	146.3
于佳明	78	84.3	162.3
于禹轩	21	68.8	89.8
于可莹	62	80.5	142.5
于可荧	22	72.0	94.0
于可营	61	81.0	142.0
于加涵	79.5	75.2	154.7
于可盈	78	78.3	156.3
于翠茹	74	79.0	153.0
于柏涵	75	89.5	164.5
于新媛	62	87.4	149.4
于新婷	62	87.4	149.4
于梓桔	60	88.7	148.7
于思琪	70	81.1	151.1
于军然	70	89.5	159.5
于砌涵	60	89.5	149.5
于思琦	70	81.1	151.1
于理博	62	87.3	149.3
于昊雨	63	84.3	147.3
于玉霞	76	81.0	157.0
于昊宇	22	85.6	107.6
于蔚然	73	80.8	153.8
于曼彤	61	66.5	127.5
于婕予	22	83.2	105.2
于致东	23.5	71.1	94.6
于予杉	21	77.4	98.4
于超朋	96	74.6	170.6
于茧涵	75	81.3	156.3
于畅饔	24	81.8	105.8
于冠宇	22	87.6	109.6
于庭芳	21	83.6	104.6
于硕雨	61	79.5	140.5
于世忠	61	88.9	149.9
于玉春	73	78.3	151.3
于瑞超	92	79.0	171.0
于田涛	61	78.0	139.0
于静宜	74	71.2	145.2
于跃冉	23	82.8	105.8
于泰杰	20	89.5	109.5
于灯云	62.5	76.9	139.4
于冠伟	21	76.9	97.9
于银怡	61	76.9	137.9
于波博	92	89.5	181.5
于永涛	93	78.0	171.0
于郡恺	21.5	82.0	103.5
于波策	75	89.5	164.5
于苗惠	92	75.8	167.8
于泼然	97.5	76.9	174.4
于珂营	63.5	79.1	142.6
于珂莹	62	83.1	145.1
于硕鑫	61.5	83.1	144.6
于珂盈	76	74.3	150.3
于丽茹	20	81.3	101.3
于罗韬	21	83.0	104.0
于静一	65.5	68.6	134.1
于杰然	72	87.3	159.3
于晟凯	20	75.8	95.8
于晟竣	60	75.8	135.8
于盾涵	60	89.5	149.5
于恒莹	77	83.1	160.1
于黄博	62	87.3	149.3
于锡震	97	74.0	171.0
于萧博	76	83.5	159.5
于锡正	90	80.6	170.6
于锡政	64	71.2	135.2
于春泰	60.5	82.0	142.5
于韵怡	20.5	77.6	98.1
于志一	22.5	79.4	101.9
于令然	64.5	75.2	139.7
于征博	61	83.8	144.8
于志遥	24	71.6	95.6
于洪彬	75	96.3	171.3
于帅衡	62	79.5	141.5
于沛琪	75	95.4	170.4
于锡哲	65	73.5	138.5
于培翔	20	75.8	95.8
于茁航	75	88.7	163.7
于亚杰	21	83.8	104.8
于嘉冉	22	70.8	92.8
于利伟	22.5	79.4	101.9
于金金	91	84.3	175.3
于麓雯	75	81.3	156.3
于宸桦	73	83.2	156.2
于与智	24	79.0	103.0
于奏涵	60	89.5	149.5
于行博	94.5	81.3	175.8
于铁心	90	82.7	172.7
于登耀	20	93.9	113.9
于巧芸	63	87.8	150.8
于贞淑	60	89.5	149.5
于昱文	60	90.0	150.0
于熙然	97	87.4	184.4
于屹婷	22.5	81.3	103.8
于美琪	75	81.1	156.1
于科涵	75	89.5	164.5
于育郸	21	89.4	110.4
于育丹	22	83.9	105.9
于熙泉	92	86.7	178.7
于星翔	60	89.5	149.5
于迎兄	63	71.6	134.6
于孔然	74	76.8	150.8
于昕洁	62	85.9	147.9
于子然	97	92.7	189.7
于昕杰	21	83.8	104.8
于金宸	88.5	89.0	177.5
于子冉	60.5	88.6	149.1
于焕冉	20.5	91.3	111.8
于焕然	62	87.4	149.4
于子权	77	84.7	161.7
于锦萱	72	74.0	146.0
于博富	94	87.3	181.3
于然阁	98	87.7	185.7
于海燕	63.5	71.0	134.5
于熙若	77	86.9	163.9
于星溪	95	79.1	174.1
于博博	94	87.3	181.3
于英姬	61	75.1	136.1
于长儒	62	85.9	147.9
于蕴灵	23	79.0	102.0
于然刚	88	87.2	175.2
于熙蓉	76	89.6	165.6
于晓光	22	72.8	94.8
于子润	93	71.8	164.8
于子瑞	98.5	78.0	176.5
于禺博	75	89.5	164.5
于邵丽	60	87.7	147.7
于子蕊	75	91.7	166.7
于辛萌	72	80.7	152.7
于邵利	61	74.6	135.6
于衣非	64	72.3	136.3
于冉迅	23	87.8	110.8
于冉讯	23	87.8	110.8
于勉博	92	89.5	181.5
于若碧	77	75.2	152.2
于云展	60	87.2	147.2
于艺可	63	82.8	145.8
于力杨	22	94.9	116.9
于力扬	22	94.9	116.9
于变太	63.5	73.4	136.9
于翔诵	63	87.7	150.7
于帆甄	98	75.7	173.7
于紫耘	95	88.7	183.7
于祥康	70	80.4	150.4
于安榕	23	75.7	98.7
于博平	95.5	80.5	176.0
于泰然	60	89.5	149.5
于祥竣	88	75.8	163.8
于梓木	62	83.2	145.2
于华博	96	79.0	175.0
于云正	98.5	80.5	179.0
于广冉	22	81.1	103.1
于冉阳	21	81.0	102.0
于翎博	60	75.8	135.8
于广然	74.5	76.7	151.2
于冉杨	21.5	85.5	107.0
于冉扬	21.5	85.5	107.0
于梓莫	77	75.9	152.9
于趴涵	60	89.5	149.5
于梓光	23.5	70.4	93.9
于云贞	60	94.4	154.4
于心妮	61	84.0	145.0
于艺凯	60	86.6	146.6
于逢博	96	79.0	175.0
于博奡	62	87.3	149.3
于礽然	91	65.7	156.7
于德铭	62	87.8	149.8
于博广	78.5	81.4	159.9
于奥祥	62	86.9	148.9
于奥翔	22	87.4	109.4
于芝然	70	88.8	158.8
于桂琳	60	83.3	143.3
于看涵	75	89.5	164.5
于博迈	92	93.9	185.9
于晓芳	25	73.5	98.5
于博玛	95.5	81.4	176.9
于壬博	96	76.8	172.8
于博洛	92	87.2	179.2
于冉慈	62	72.0	134.0
于博沦	94	87.3	181.3
于韬桎	21	82.4	103.4
于博伦	60	87.2	147.2
于言川	73	74.4	147.4
于建中	20	90.0	110.0
于钰琪	73	87.2	160.2
于秀水	97	71.0	168.0
于斯然	90	87.3	177.3
于博鹿	60	86.3	146.3
于晓凤	63	74.3	137.3
于博禄	62	86.9	148.9
于博潞	92.5	88.3	180.8
于博陆	60.5	88.3	148.8
于博录	60.5	88.3	148.8
于惟泓	60	94.4	154.4
于晓峰	65	73.5	138.5
于洋天	62	83.9	145.9
于博路	62	86.9	148.9
于一茜	20	87.5	107.5
于秋涵	95	89.5	184.5
于博隆	61	89.8	150.8
于君宜	64	80.6	144.6
于博楚	77	86.9	163.9
于传博	62	87.4	149.4
于颖斓	25.5	71.3	96.8
于韬韬	20.5	78.8	99.3
于玫杰	75	89.5	164.5
于春桃	71	68.8	139.8
于立团	22	72.0	94.0
于新梅	72	86.9	158.9
于柃博	75	89.5	164.5
于鹊然	88	81.3	169.3
于绍哲	60	88.7	148.7
于蓬博	78	80.8	158.8
于连锦	62	79.4	141.4
于凌冉	22	91.0	113.0
于凌然	60	88.8	148.8
于雪柏	76	75.1	151.1
于英奇	61	66.5	127.5
于绪冉	62	70.8	132.8
于雁柳	60	94.4	154.4
于临涵	63	80.8	143.8
于柔丹	60	90.0	150.0
于涵怡	60	94.4	154.4
于涂然	97	87.4	184.4
于新铭	91.5	81.4	172.9
于雪琮	97	75.9	172.9
于劭博	98	65.7	163.7
于博程	62	87.3	149.3
于雪爱	62	75.9	137.9
于若然	70	75.8	145.8
于若冉	23	71.6	94.6
于责懿	60	79.1	139.1
于立红	63	78.3	141.3
于昊萎	20	88.1	108.1
于博成	96	74.6	170.6
于立廷	21	83.9	104.9
于子非	92	82.1	174.1
于新萌	73.5	81.4	154.9
于双博	96	83.5	179.5
于然林	71	84.9	155.9
于小倩	88	94.9	182.9
于政云	61	83.8	144.8
于瑭博	64.5	76.7	141.2
于泽沛	96	72.6	168.6
于文溪	93.5	86.4	179.9
于苘连	20	94.4	114.4
于苘莲	62	88.8	150.8
于芯瑜	72	84.3	156.3
于升博	99	76.8	175.8
于瑞然	92	79.0	171.0
于思邈	96	76.9	172.9
于玉恩	23	87.8	110.8
于彰垒	21	86.1	107.1
于荒涵	77	87.3	164.3
于焱瑞	63	87.7	150.7
于瑗琳	64.5	74.4	138.9
于博宫	95	87.2	182.2
于玉琳	61.5	85.5	147.0
于枷闰	20	89.5	109.5
于葆榕	62	87.8	149.8
于章博	60	75.8	135.8
于红霞	95	82.0	177.0
于玉东	61	88.9	149.9
于绍然	88	75.8	163.8
于锐涵	99.5	76.7	176.2
于绍冉	63	71.6	134.6
于志航	65.5	69.1	134.6
于丰轩	20.5	85.6	106.1
于帮涵	95	80.8	175.8
于子灏	92.5	85.3	177.8
于子宸	95	94.9	189.9
于子骞	75	84.0	159.0
于子均	61	83.1	144.1
于骄涵	77	90.3	167.3
于子钧	97	92.7	189.7
于子军	75	87.0	162.0
于夭然	64	76.8	140.8
于婵博	99.5	76.7	176.2
于博恭	75	87.2	162.2
于肃然	90	87.4	177.4
于瑜博	99	79.0	178.0
于琅玉	23.5	80.5	104.0
于子居	75	82.1	157.1
于宜结	61	83.8	144.8
于子敬	78	80.8	158.8
于子靖	98	80.8	178.8
于未然	74.5	75.2	149.7
于灵泉	61	76.8	137.8
于安莞	23	66.6	89.6
于子睛	78	80.8	158.8
于博晨	95	86.3	181.3
于心懿	64	80.5	144.5
于博澈	92.5	88.3	180.8
于嘉康	63	78.4	141.4
于书熠	62	83.1	145.1
于登载	62	86.9	148.9
于锦坤	64	71.2	135.2
于书煊	60	83.3	143.3
于彤杉	22	94.0	116.0
于雯瑞	98	87.7	185.7
于志墚	22	80.7	102.7
于嘉俊	21	76.9	97.9
于容博	60	88.8	148.8
于承轩	60.5	89.0	149.5
于士博	97	92.7	189.7
于二澎	60.5	91.2	151.7
于司丽	63	78.7	141.7
于旖旎	23	78.4	101.4
于香灵	60	82.3	142.3
于罡渔	98	75.4	173.4
于旭宁	23	75.7	98.7
于正发	99.5	75.2	174.7
于海琼	75	82.0	157.0
于博潮	92.5	88.3	180.8
于浩淼	92	75.8	167.8
于洪辰	63.5	78.4	141.9
于科霖	77	79.5	156.5
于显冉	20.5	80.4	100.9
于正菲	72	72.0	144.0
于星昊	63.5	71.1	134.6
于显然	62	82.6	144.6
于亲涵	77.5	76.9	154.4
于苏悦	70	88.1	158.1
于常科	71	75.1	146.1
于琼强	60	89.1	149.1
于杉博	78	65.7	143.7
于云唯	60	86.3	146.3
于楷然	72	87.4	159.4
于梓泓	76	75.1	151.1
于云伟	60	86.3	146.3
于前程	60	89.5	149.5
于锐恣	63	80.6	143.6
于娅博	60	75.8	135.8
于育鹏	61	89.4	150.4
于奕帆	77	87.6	164.6
于玥怡	20.5	82.0	102.5
于巍伟	20	94.6	114.6
于妮妮	23	84.3	107.3
于奕菲	60	79.1	139.1
于奕飞	75.5	82.0	157.5
于奥	20	91.8	111.8
于云熙	94	86.9	180.9
于筱涵	77	87.4	164.4
于宽然	74.5	76.7	151.2
于佳林	63	84.3	147.3
于云锡	95.5	88.3	183.8
于维然	64	79.0	143.0
于徐竺	70.5	90.9	161.4
于昨涵	95	89.5	184.5
于奕伏	77	87.6	164.6
于素燕	63	83.2	146.2
于博巽	62	87.3	149.3
于梓卉	63	71.6	134.6
于颖灵	23	66.0	89.0
于伟洋	60	88.7	148.7
于颖玲	25	73.5	98.5
于涣然	97	87.4	184.4
于博侃	96	84.9	180.9
于玥彤	23.5	71.1	94.6
于玥童	60	89.5	149.5
于观博	79.5	73.4	152.9
于玥桐	21	68.8	89.8
于奡博	62	87.3	149.3
于啸德	22	81.4	103.4
于测涵	94	87.4	181.4
于博俣	95	94.4	189.4
于顺发	97	87.3	184.3
于楚楚	63	87.2	150.2
于梓华	77	75.2	152.2
于羿	61	70.3	131.3
于水六	61.5	86.5	148.0
于式博	97.5	81.3	178.8
于桦露	80	76.3	156.3
于牧来	63	84.3	147.3
于已然	72	92.7	164.7
于童	88	97.1	185.1
于彤	21	86.4	107.4
于桐	60	97.1	157.1
于永康	79	75.9	154.9
于永俊	63	78.3	141.3
于津博	92	88.8	180.8
于蓓蓓	62	79.4	141.4
于芝	60	97.1	157.1
于静云	97.5	76.9	174.4
于操博	98	80.8	178.8
于植	60	97.1	157.1
于志	25.5	69.3	94.8
于书慧	97	83.1	180.1
于智	20	97.1	117.1
于忠	21	86.4	107.4
于杉榕	62	80.7	142.7
于庭之	22	83.9	105.9
于舟	93.5	73.1	166.6
于冠棠	60	89.5	149.5
于旺	21	86.4	107.4
于希博	95	65.7	160.7
于竹	65.5	73.1	138.6
于孩涵	92	89.5	181.5
于幻玉	77	75.3	152.3
于烨然	64	79.0	143.0
于承慧	95	85.5	180.5
于旭涵	77.5	81.3	158.8
于予忆	21	87.2	108.2
于钟林	70.5	87.5	158.0
于涵淙	94	87.3	181.3
于依豪	60	88.1	148.1
于淼婷	62	87.3	149.3
于俊仙	62	79.0	141.0
于昊天	20	91.1	111.1
于致然	60	89.5	149.5
于渝然	97	87.4	184.4
于思理	60	89.5	149.5
于涵潇	92	93.9	185.9
于震博	96.5	76.7	173.2
于锡昊	64	71.2	135.2
于研溪	75	79.1	154.1
于亚希	62	94.0	156.0
于景冉	23.5	80.5	104.0
于景然	72	87.3	159.3
于碧睿	96.5	82.0	178.5
于雪妃	95.5	70.4	165.9
于拍然	95	89.5	184.5
于会才	98.5	80.7	179.2
于阿璐	21	85.4	106.4
于寄辰	20.5	83.2	103.7
于英全	23.5	70.4	93.9
于英泉	76	75.1	151.1
于英权	60	79.1	139.1
于先锋	90	82.2	172.2
于俊稀	20	89.5	109.5
于景润	75.5	88.3	163.8
于俊希	63	78.2	141.2
于玲珍	21	83.6	104.6
于慕白	94	81.1	175.1
于天棋	24	76.8	100.8
于昊然	61	83.8	144.8
于俊溪	60	79.1	139.1
于沛丽	63.5	78.2	141.7
于沛荔	76	83.8	159.8
于旭琦	63	66.6	129.6
于戳然	61	83.5	144.5
于丹雯	64	76.8	140.8
于浚浠	92	80.4	172.4
于瀚文	94	83.9	177.9
于胃涵	60	75.8	135.8
于尉然	60	75.8	135.8
于子熙	95	80.8	175.8
于然弘	98.5	80.5	179.0
于淏呈	61	74.6	135.6
于尉冉	23	71.6	94.6
于梓棋	60	75.8	135.8
于梓奇	61	66.5	127.5
于子文	95.5	79.0	174.5
于金琪	70	95.4	165.4
于钢涵	97.5	76.9	174.4
于崇洋	95	88.7	183.7
于然浩	95	86.3	181.3
于艺宁	22	85.8	107.8
于子鉴	97	84.7	181.7
于湘芸	75	86.7	161.7
于嘉胤	63	78.4	141.4
于海博	92	75.8	167.8
于襄博	63	80.8	143.8
于熙榕	78.5	81.4	159.9
于嘉毓	24.5	74.4	98.9
于如仙	90	72.4	162.4
于亨博	95	65.7	160.7
于博籍	75	93.9	168.9
于博极	77	86.9	163.9
于博吉	75.5	91.3	166.8
于宸希	98.5	78.4	176.9
于安然	62.5	81.3	143.8
于博及	78	84.0	162.0
于宸溪	97	84.3	181.3
于崎淇	60	75.8	135.8
于诗霖	96	89.6	185.6
于锡博	97.5	76.9	174.4
于东洳	75.5	89.0	164.5
于桦博	77.5	76.9	154.4
于浩铭	97	75.2	172.2
于灵平	62	82.4	144.4
于燕智	22.5	76.9	99.4
于博家	75	87.2	162.2
于先霞	97	70.5	167.5
于埔博	60	88.8	148.8
于博坚	75	86.3	161.3
于冉琼	23	79.8	102.8
于焕檑	21	85.4	106.4
于博简	76	84.9	160.9
于瀚宇	63	82.8	145.8
于嘉铭	71.5	82.0	153.5
于炙萎	20	88.1	108.1
于媛兰	22	90.5	112.5
于翔禊	63	87.7	150.7
于得博	95	75.8	170.8
于南与	20	79.1	99.1
于渊琳	77	86.9	163.9
于轮博	64.5	76.7	141.2
于岑博	78	65.7	143.7
于烨涵	64	79.0	143.0
于勃昂	78.5	71.1	149.6
于中林	21	84.0	105.0
于哄涵	75	89.5	164.5
于徐缔	62	83.1	145.1
于原晨	70	96.3	166.3
于盈涵	92	89.5	181.5
于中立	22	75.3	97.3
于暖	20	91.8	111.8
于馨昱	61	89.0	150.0
于贺胜	97	87.3	184.3
于慧斌	96	80.4	176.4
于芝淑	75	88.8	163.8
于鸣雯	96	79.0	175.0
于毓之	23.5	80.7	104.2
于冉珩	64	75.9	139.9
于翠翠	89.5	82.0	171.5
于正强	74	75.9	149.9
于妙淼	95	65.7	160.7
于冉博	64.5	75.2	139.7
于冉波	63	78.3	141.3
于冉伯	61	83.9	144.9
于朝坚	70	86.3	156.3
于祖桐	71	83.6	154.6
于祖彤	60.5	90.9	151.4
于祖童	88	88.8	176.8
于云太	63	84.0	147.0
于云泰	60	94.4	154.4
于博粲	97	86.9	183.9
于城博	60	88.8	148.8
于冉时	63	87.8	150.8
于梓元	62	83.2	145.2
于绝涵	97	87.3	184.3
于宇喆	25	71.5	96.5
于博翡	95	87.7	182.7
于博翎	60	86.3	146.3
于冉书	63	87.8	150.8
于勋博	62.5	76.9	139.4
于云天	63	84.0	147.0
于博恺	63	87.7	150.7
于伟胜	60	75.8	135.8
于枭然	70	75.8	145.8
于霖杉	77	68.9	145.9
于耀航	61	83.2	144.2
于霖珊	100	73.5	173.5
于云腾	60	93.9	153.9
于英玮	22	75.2	97.2
于俊芳	21	68.8	89.8
于卓俊	23.5	77.5	101.0
于凯然	72	87.3	159.3
于新怡	60	86.7	146.7
于改艳	22	73.9	95.9
于子牛	78.5	79.0	157.5
于群鸽	61	85.4	146.4
于红如	97	87.6	184.6
于文通	61.5	86.4	147.9
于博申	98.5	80.5	179.0
于俊丰	23.5	71.8	95.3
于今兰	64.5	76.4	140.9
于怡翔	20	89.5	109.5
于亦哲	25	71.3	96.3
于玉明	76	88.9	164.9
于高第	60	96.3	156.3
于文威	61	89.3	150.3
于向洋	97	71.3	168.3
于璐瑛	22	74.0	96.0
于向阳	62	70.5	132.5
于测然	97	87.4	184.4
于程蓓	20.5	88.3	108.8
于彦吉	62	87.6	149.6
于绍博	95	75.8	170.8
于永杰	79.5	75.2	154.7
于默博	94.5	76.9	171.4
于利博	63	65.7	128.7
于丽花	21	82.4	103.4
于鑫鞑	64	68.4	132.4
于永锦	96	86.6	182.6
于永津	95	87.8	182.8
于渴钦	97	87.4	184.4
于若风	76	75.1	151.1
于永进	62	80.5	142.5
于承光	62	85.6	147.6
于卫春	63	79.4	142.4
于登慧	63.5	81.4	144.9
于登辉	63.5	81.4	144.9
于三珍	60	94.9	154.9
于文铖	96.5	86.4	182.9
于鹏飞	92.5	77.6	170.1
于洛菁	77	84.3	161.3
于永江	93	83.9	176.9
于子峥	62	83.7	145.7
于若帆	78.5	70.4	148.9
于瑞芬	73	78.2	151.2
于康莱	62	75.2	137.2
于大昌	60	82.1	142.1
于娅寺	63.5	70.4	133.9
于锡洋	100	73.5	173.5
于润天	63	74.2	137.2
于君博	78	65.7	143.7
于锦男	62	68.9	130.9
于嘉健	63	78.4	141.4
于锡彦	74	72.5	146.5
于俱进	22	83.1	105.1
于三琮	91	80.8	171.8
于孟然	96	83.8	179.8
于殿冉	20.5	91.3	111.8
于后燊	62	74.2	136.2
于风博	92	89.5	181.5
于溢博	96	79.0	175.0
于金国	71	74.9	145.9
于韵媛	20	81.3	101.3
于明康	76	74.9	150.9
于书钰	88	83.3	171.3
于长洋	60.5	89.0	149.5
于诗潼	96	89.6	185.6
于骁博	97	90.3	187.3
于大博	62	92.7	154.7
于琳霖	76	89.6	165.6
于彤博	61	83.8	144.8
于琳琳	63	87.2	150.2
于昕禹	23.5	77.5	101.0
于昕宇	22	85.6	107.6
于昕雨	63	84.3	147.3
于嘉杰	64	79.0	143.0
于怀雁	75	95.1	170.1
于秩博	60	88.8	148.8
于澎博	94.5	76.9	171.4
于兰博	77	82.6	159.6
于嘉元	61.5	84.9	146.4
于采娟	25.5	69.1	94.6
于晋荣	22	84.3	106.3
于知学	62	85.9	147.9
于恩然	60	88.8	148.8
于清凌	60	87.2	147.2
于晨良	60.5	83.2	143.7
于帏科	20	94.4	114.4
于灵冬	22	82.4	104.4
于博涉	92	86.3	178.3
于诗芸	70	86.7	156.7
于旸	20	91.8	111.8
于望博	92	75.8	167.8
于梓澜	75	87.1	162.1
于诗懿	62	90.5	152.5
于子天	63.5	79.0	142.5
于莉容	20	86.7	106.7
于莉熔	20	87.7	107.7
于宵慧	97	83.1	180.1
于尝涵	79	79.0	158.0
于罡颉	73	75.4	148.4
于冉月	22	75.0	97.0
于轩正	62	91.0	153.0
于硕涵	64	79.0	143.0
于冉蕴	24.5	75.9	100.4
于冉韵	23	78.7	101.7
于子恬	60	94.9	154.9
于子涛	92	91.7	183.7
于家龙	23	83.2	106.2
于然家	70	87.2	157.2
于子腾	60	84.0	144.0
于舷豫	63.5	71.0	134.5
于贝溪	94	80.7	174.7
于博垠	60	94.4	154.4
于艺程	20	86.6	106.6
于宁博	64	79.0	143.0
于新红	95	86.7	181.7
于紫轩	60	88.7	148.7
于庚然	89	83.8	172.8
于仪贤	62	81.4	143.4
于珂摁	62	84.3	146.3
于鹿凡	62	75.5	137.5
于博圻	61	74.6	135.6
于博圳	60.5	91.3	151.8
于健强	60	80.4	140.4
于泰渊	60	89.5	149.5
于治媛	60	89.5	149.5
于守博	97.5	81.3	178.8
于竟毓	22	75.9	97.9
于云扬	62	86.9	148.9
于桐桐	61	83.6	144.6
于华东	76	79.5	155.5
于日泉	61	89.3	150.3
于晏然	60	88.8	148.8
于梓丹	22	83.2	105.2
于君会	78	73.7	151.7
于根	60	97.1	157.1
于永利	61	83.9	144.9
于狠涵	92	88.8	180.8
于甲龙	21	86.6	107.6
于南哲	21	68.8	89.8
于徐枫	70	83.3	153.3
于少然	92	76.8	168.8
于明秀	97	94.0	191.0
于秀霞	99	71.6	170.6
于南涵	60	89.5	149.5
于络涵	77	87.3	164.3
于厚清	92	89.5	181.5
于珂茹	60	88.8	148.8
于习儒	98.5	71.0	169.5
于勃博	92	89.5	181.5
于奥顺	62	87.4	149.4
于贺然	97	87.3	184.3
于咱涵	95	89.5	184.5
于中溪	61.5	86.4	147.9
于涓澜	92	87.1	179.1
于珍玺	21	89.4	110.4
于紫垚	61	75.1	136.1
于彩安	63.5	70.4	133.9
于建业	60	81.1	141.1
于中喜	64	76.8	140.8
于冉妃	61	77.0	138.0
于侠博	75	89.5	164.5
于南	21	70.3	91.3
于银铭	89.5	82.0	171.5
于立言	21	83.9	104.9
于翰东	79	71.2	150.2
于晗博	60	75.8	135.8
于牧	96	86.4	182.4
于能	20	97.1	117.1
于妮	21	86.4	107.4
于泽恺	62	74.0	136.0
于男	25.5	69.3	94.8
于程蕾	20	87.7	107.7
于立阳	21	81.0	102.0
于辉	98	88.1	186.1
于慧	98	88.1	186.1
于鹏善	95	81.3	176.3
于予欣	21	84.0	105.0
于惠	95	97.1	192.1
于卉	63	84.5	147.5
于黄	20	97.1	117.1
于玺博	60	81.3	141.3
于元红	76	89.3	165.3
于建博	75	89.5	164.5
于欢	95	93.3	188.3
于元宏	76	77.4	153.4
于影	23	88.1	111.1
于涣博	94	87.4	181.4
于华	98	83.9	181.9
于花	60	97.1	157.1
于梦然	74	79.0	153.0
于岸博	93	83.8	176.8
于立君	21	83.9	104.9
于英圣	22	75.9	97.9
于英胜	70	75.8	145.8
于英盛	70	75.8	145.8
于立娟	23	87.8	110.8
于贵涵	77	87.3	164.3
于钧博	97	87.3	184.3
于希菲	77	80.7	157.7
于云涛	93	84.9	177.9
于英博	75	75.8	150.8
于英波	76	75.1	151.1
于威博	60	89.5	149.5
于世然	92.5	75.2	167.7
于英玻	75	88.7	163.7
于悦宁	62	75.2	137.2
于悦凝	98.5	71.0	169.5
于思栋	70	89.5	159.5
于咽涵	60	89.5	149.5
于慕雁	79.5	76.7	156.2
于世杰	74.5	75.2	149.7
于新凤	98.5	81.4	179.9
于高禄	20	83.3	103.3
于世骄	74.5	75.9	150.4
于红顺	95	89.5	184.5
于议亨	78.5	78.6	157.1
于嘏博	96	79.0	175.0
于高风	76	74.3	150.3
于瑞涛	96	86.1	182.1
于高峰	76	83.6	159.6
于黄齿	23.5	81.4	104.9
于雅慧	78.5	81.4	159.9
于祥顺	88	75.8	163.8
于茫涵	94	87.3	181.3
于艳春	61	76.8	137.8
于文明	93	84.0	177.0
于贞姬	20.5	82.0	102.5
于雨泽	94	86.1	180.1
于春清	95	89.5	184.5
于坤博	61	83.8	144.8
于戊洋	63	87.8	150.8
于江川	98	74.4	172.4
于昕	21	86.4	107.4
于劲松	63.5	71.8	135.3
于昊	21	86.4	107.4
于翊然	70	75.8	145.8
于忠俭	20	85.5	105.5
于跃华	62	85.8	147.8
于易发	61	83.8	144.8
于恺硕	21.5	82.0	103.5
于厚博	92	89.5	181.5
于婵娟	73	80.6	153.6
于启桓	60	88.7	148.7
于博晶	62	87.3	149.3
于辛怡	65	69.2	134.2
于博炯	60	94.4	154.4
于博究	76	74.6	150.6
于冉煊	21.5	85.5	107.0
于界涵	75	89.5	164.5
于博敬	77	86.9	163.9
于博境	63	87.7	150.7
于浩鹏	93	75.2	168.2
于博九	77	86.9	163.9
于先通	63	75.7	138.7
于瑶博	64.5	76.7	141.2
于觌	20	93.3	113.3
于博菊	78	87.7	165.7
于均博	63	65.7	128.7
于浩彭	92	75.8	167.8
于溪霖	94	79.4	173.4
于溪鳞	64.5	76.9	141.4
于曦	20	95.7	115.7
于修铭	90	84.3	174.3
于睿然	92	79.0	171.0
于博炬	92	94.4	186.4
于博锯	95.5	88.3	183.8
于博君	76	74.6	150.6
于亮博	60	89.5	149.5
于博均	61	74.6	135.6
于博钧	97	87.3	184.3
于昱	21	70.3	91.3
于疯涵	96	79.0	175.0
于泓博	92	89.5	181.5
于嘉华	76.5	82.0	158.5
于东颐	20	85.5	105.5
于陪琪	78	80.2	158.2
于溪淙	96	79.0	175.0
于溪潼	94	79.4	173.4
于先兴	97	82.2	179.2
于误然	64	79.0	143.0
于济然	96	83.5	179.5
于国冉	23	71.6	94.6
于晨昱	61	75.1	136.1
于明杰	76	83.8	159.8
于国然	70	75.8	145.8
于立冉	22	80.9	102.9
于葭隆	21	88.4	109.4
于晨曦	60	82.0	142.0
于葭陇	22	81.7	103.7
于旭冉	22	72.4	94.4
于然玉	73.5	80.5	154.0
于晨暄	90	75.9	165.9
于旭然	72.5	81.3	153.8
于东一	21	77.8	98.8
于彤彤	23	84.3	107.3
于茶涵	77	87.3	164.3
于东业	60	95.4	155.4
于圣冉	20.5	91.3	111.8
于嘉辉	77	86.0	163.0
于德锋	62	81.4	143.4
于冉然	64.5	75.2	139.7
于霞霞	96	76.1	172.1
于烁哲	21	82.4	103.4
于徐沫	96	74.3	170.3
于亚洲	60.5	89.0	149.5
